FACILITY_ID,FAC_CHANNEL,PSA_FACILITY_ID,ADJ_CHANNEL_MINUS_1_OK,CO_CHANNEL_OK,ADJ_CHANNEL_PLUS_1_OK,END_OF_LINE
53911,29,164403,Y,N,Y,;
53911,34,164404,Y,N,Y,;
53911,50,180639,Y,N,Y,;
53911,33,180766,Y,N,Y,;
53911,39,179076,Y,N,Y,;
53911,43,179034,Y,N,Y,;
53911,41,179074,Y,N,Y,;
53911,45,180719,Y,N,Y,;
53911,48,97029,Y,N,Y,;
53911,17,97562,Y,N,Y,;
55083,49,97946,Y,N,Y,;
