FACILITY_ID,FAC_CHANNEL,COUNTRY,TOWER_ID,SERVICE_POPULATION,
73875,43,USA                 ,518,3086329,
57219,15,USA                 ,576,3086821,
42663,8,USA                 ,235,3109154,
72618,36,USA                 ,10311,3120020,
54940,41,USA                 ,1330,3123117,
11204,33,USA                 ,624,3123865,
25738,11,USA                 ,1330,3124448,
41225,22,USA                 ,1328,3124512,
41315,13,USA                 ,523,3131078,
58827,19,USA                 ,1112,3131782,
55454,27,USA                 ,1333,3135677,
73901,13,USA                 ,1413,3143033,
40876,10,USA                 ,1107,3146431,
60018,40,USA                 ,1332,3151637,
9881,46,USA                 ,1331,3155580,
64983,28,USA                 ,1407,3157652,
42122,8,USA                 ,1108,3160904,
46979,35,USA                 ,626,3164078,
8617,11,USA                 ,958,3164391,
67869,39,USA                 ,623,3174292,
59438,22,USA                 ,627,3187109,
32326,22,USA                 ,944,3201506,
53465,17,USA                 ,1331,3213165,
16729,23,USA                 ,987,3220363,
73152,47,USA                 ,943,3221288,
81458,39,USA                 ,1050,3228918,
59440,15,USA                 ,1057,3228975,
35705,33,USA                 ,1057,3229155,
62469,27,USA                 ,38,3230244,
26655,51,USA                 ,1050,3233588,
7143,49,USA                 ,1053,3233809,
67868,20,USA                 ,1051,3236833,
68886,26,USA                 ,1054,3237064,
41223,17,USA                 ,1052,3238734,
40993,24,USA                 ,1053,3239810,
2728,8,USA                 ,1055,3243482,
35587,10,USA                 ,1049,3244329,
35486,12,USA                 ,1056,3245191,59
73910,48,USA                 ,520,3247311,1059
69080,25,USA                 ,952,3249782,
16517,38,USA                 ,959,3250879,
68597,23,USA                 ,137,3258907,
53859,43,USA                 ,1408,3291739,
49264,44,USA                 ,35,3305636,
36395,22,USA                 ,136,3308544,
25067,16,USA                 ,621,3311339,
58609,18,USA                 ,660,3323335,
68594,34,USA                 ,137,3331510,
23338,23,USA                 ,534,3335089,
3072,46,USA                 ,455,3339055,
51980,26,USA                 ,460,3353747,
70138,26,USA                 ,620,3355421,
73155,51,USA                 ,620,3355505,
414,29,USA                 ,950,3385703,
52073,27,USA                 ,1408,3399820,
74420,36,USA                 ,317,3404229,
68883,9,USA                 ,137,3408397,
28010,35,USA                 ,136,3409720,
26681,15,USA                 ,1401,3417560,
35843,45,USA                 ,135,3421608,
11913,29,USA                 ,137,3423449,
35907,40,USA                 ,136,3444806,
39887,41,USA                 ,1401,3448101,
9629,32,USA                 ,136,3468859,
65690,50,USA                 ,622,3480490,
19653,8,USA                 ,811,3500526,
23079,11,USA                 ,136,3514737,
69880,11,USA                 ,517,3519041,
37689,42,USA                 ,10186,3524499,
35396,31,USA                 ,32,3525367,
26676,14,USA                 ,1406,3541349,
4624,50,USA                 ,31,3545362,
66781,39,USA                 ,30,3553967,
53115,33,USA                 ,454,3554603,
30826,23,USA                 ,942,3575420,
25454,25,USA                 ,517,3587903,
50347,25,USA                 ,10184,3598360,
60559,47,USA                 ,1343,3598909,
34847,48,USA                 ,32,3599798,
21656,38,USA                 ,31,3605409,
67950,14,USA                 ,37,3629385,
41458,41,USA                 ,619,3632672,
33749,9,USA                 ,33,3634610,
35419,42,USA                 ,39,3638266,
69571,25,USA                 ,34,3646220,
56852,33,USA                 ,39,3658682,
72062,20,USA                 ,439,3667457,
23428,11,USA                 ,35,3693468,
43870,47,USA                 ,435,3693491,
19776,9,USA                 ,1402,3698475,
8532,28,USA                 ,431,3704378,
49421,50,USA                 ,436,3713861,
18753,26,USA                 ,429,3716767,
11125,21,USA                 ,1346,3728540,
72064,51,USA                 ,949,3738550,
74122,9,USA                 ,521,3741960,
147,31,USA                 ,456,3751171,
6601,42,USA                 ,1346,3761093,
72958,30,USA                 ,430,3778345,
16788,25,USA                 ,1346,3785766,
10213,47,USA                 ,536,3801259,
33894,13,USA                 ,36,3816646,
73153,41,USA                 ,441,3824791,
16930,44,USA                 ,10353,3850580,
14682,35,USA                 ,364,3852339,
9425,21,USA                 ,10453,3881734,
4190,21,USA                 ,1095,3886020,
14050,20,USA                 ,456,3887201,
74112,44,USA                 ,1345,3923249,
73150,8,USA                 ,434,3926067,
39746,10,USA                 ,428,3933173,
69338,34,USA                 ,1342,3942213,
66790,28,USA                 ,10407,3960099,
29547,50,USA                 ,10453,3973783,
9766,36,USA                 ,10079,3977327,
67893,49,USA                 ,437,4002730,
60556,34,USA                 ,433,4033835,
59441,15,USA                 ,432,4096751,
69237,11,USA                 ,265,4149910,
11290,10,USA                 ,1347,4158788,
64833,24,USA                 ,10080,4161977,
64588,29,USA                 ,1344,4167364,
68569,12,USA                 ,1348,4193756,
70491,23,USA                 ,438,4209929,
13602,45,USA                 ,456,4213017,
73195,17,USA                 ,429,4213288,
52953,48,USA                 ,658,4218546,
21808,13,USA                 ,1343,4227860,
74464,50,USA                 ,10133,4245143,
74170,35,USA                 ,457,4247639,
20871,26,USA                 ,659,4257471,
4108,32,USA                 ,1344,4259979,
35385,19,USA                 ,951,4261970,
9614,44,USA                 ,10455,4264018,
55305,25,USA                 ,542,4290275,
33081,39,USA                 ,459,4308556,
36989,39,USA                 ,538,4342335,
52887,28,USA                 ,10185,4343746,
53819,19,USA                 ,1346,4344665,
27290,36,USA                 ,1367,4345524,
13992,11,USA                 ,422,4393342,
64592,7,USA                 ,1344,4419553,
23948,12,USA                 ,1092,4448773,
74150,13,USA                 ,421,4456338,
26950,50,USA                 ,10354,4561852,
48608,35,USA                 ,1371,4565902,
10019,30,USA                 ,720,4582577,
73292,9,USA                 ,363,4597551,
22819,25,USA                 ,1091,4614570,
13206,41,USA                 ,1019,4652634,
3978,22,USA                 ,465,4664542,
48813,48,USA                 ,1091,4672064,
23960,39,USA                 ,1094,4678979,
68444,18,USA                 ,10069,4695887,
68058,44,USA                 ,1091,4701329,
64033,20,USA                 ,1091,4733562,
6900,43,USA                 ,1091,4750077,
10242,46,USA                 ,658,4752241,
455,39,USA                 ,328,4753289,
10205,40,USA                 ,657,4762623,
70689,27,USA                 ,1093,4770791,
57945,23,USA                 ,655,4788851,
24436,23,USA                 ,1306,4802688,
60553,23,USA                 ,551,4804735,
72120,19,USA                 ,1091,4806850,
22204,26,USA                 ,1307,4808659,
70492,41,USA                 ,1306,4826969,
69531,44,USA                 ,1310,4833017,
51163,10,USA                 ,1096,4834269,
64984,48,USA                 ,1306,4836116,
31870,47,USA                 ,1310,4839205,
28324,42,USA                 ,1310,4840622,
53847,45,USA                 ,1310,4842549,
60537,36,USA                 ,1306,4843266,
58835,32,USA                 ,1306,4844908,
51349,40,USA                 ,1372,4846615,
12895,24,USA                 ,1306,4850692,
51569,19,USA                 ,1310,4854510,
35675,13,USA                 ,1308,4858225,
34529,11,USA                 ,1311,4859712,
23394,38,USA                 ,1309,4862080,
53117,35,USA                 ,1309,4863266,
69269,8,USA                 ,1307,4880369,
60536,47,USA                 ,1371,4883019,
12497,32,USA                 ,1374,4885614,
67971,46,USA                 ,1373,4887723,
73230,23,USA                 ,1374,4894694,
47902,22,USA                 ,1374,4894815,
13456,18,USA                 ,1377,4906441,
10203,19,USA                 ,1374,4906800,
66358,20,USA                 ,1376,4908409,
63154,31,USA                 ,1374,4913452,
64971,30,USA                 ,1371,4930305,
33875,35,USA                 ,658,4959225,
61084,27,USA                 ,1369,4991568,
53113,10,USA                 ,1375,5030454,
63840,7,USA                 ,1375,5032248,
13594,49,USA                 ,453,5081781,
9739,44,USA                 ,652,5090590,
51570,14,USA                 ,322,5118372,
71425,23,USA                 ,10095,5137170,
39736,28,USA                 ,1369,5137275,
52527,13,USA                 ,1368,5190218,
51969,51,USA                 ,1018,5200279,
5800,50,USA                 ,322,5223525,
72123,44,USA                 ,326,5226931,
59443,12,USA                 ,1367,5229404,
49153,47,USA                 ,656,5258142,
69273,28,USA                 ,321,5272320,
29015,9,USA                 ,1133,5289988,
42359,46,USA                 ,1138,5307089,
49326,43,USA                 ,1139,5346622,
67910,45,USA                 ,1138,5352214,
17037,36,USA                 ,1138,5363103,
68834,42,USA                 ,1138,5364912,
60534,48,USA                 ,1139,5384165,
70493,42,USA                 ,452,5402241,
33770,35,USA                 ,1135,5414910,
53114,45,USA                 ,324,5429079,
73701,30,USA                 ,1133,5429766,
22591,49,USA                 ,463,5439633,
35841,23,USA                 ,1132,5439642,
49330,41,USA                 ,1134,5459032,
22201,32,USA                 ,1139,5461872,
49324,14,USA                 ,1137,5462635,
35994,40,USA                 ,1134,5466106,
17433,39,USA                 ,1136,5487726,
65944,29,USA                 ,646,5510775,
23422,19,USA                 ,1138,5536893,
53930,8,USA                 ,535,5546665,
72054,8,USA                 ,1135,5571461,
73206,47,USA                 ,552,5592978,
74211,21,USA                 ,326,5597342,
51517,29,USA                 ,1138,5601874,
23671,10,USA                 ,371,5670788,
16817,43,USA                 ,327,5671790,
10267,41,USA                 ,323,5731971,
73123,7,USA                 ,325,5755821,
998,10,USA                 ,405,5867694,
74109,10,USA                 ,459,5944379,
56550,25,USA                 ,659,6049345,
64987,49,USA                 ,732,6078240,
51429,34,USA                 ,726,6079735,
66978,34,USA                 ,10095,6139143,
50780,51,USA                 ,463,6165225,
37511,27,USA                 ,728,6173311,
22644,41,USA                 ,727,6199906,
33778,51,USA                 ,732,6278455,
58912,43,USA                 ,726,6281348,
71586,39,USA                 ,726,6284159,
60552,41,USA                 ,649,6305783,
69619,45,USA                 ,726,6315760,
43095,33,USA                 ,726,6334529,
35500,30,USA                 ,726,6402772,
9999,24,USA                 ,719,6414073,
41436,18,USA                 ,369,6462818,
35101,49,USA                 ,10094,6465074,
35703,44,USA                 ,726,6481094,
65526,38,USA                 ,726,6502041,
51189,19,USA                 ,726,6513645,
34470,7,USA                 ,726,6530067,
35663,50,USA                 ,733,6547685,
34564,36,USA                 ,733,6609722,
23142,49,USA                 ,652,6623338,
65670,27,USA                 ,716,6624720,
18783,47,USA                 ,367,6676763,
35855,9,USA                 ,657,6677574,
35280,12,USA                 ,729,6703755,
47404,13,USA                 ,462,6746882,
51499,21,USA                 ,659,6771160,
73311,12,USA                 ,462,6774847,
6463,31,USA                 ,370,6807985,
73982,39,USA                 ,367,6822314,
65942,42,USA                 ,650,6879582,
73238,41,USA                 ,370,6908813,
49803,17,USA                 ,409,6909411,
72145,42,USA                 ,368,6933906,
25048,10,USA                 ,659,6983620,
