DMA Rank,DMA1,Facility ID,Call Sign,Channel,Facility Service,Interference2,Interference -Free Population,Volume3,Scaled Volume4,Go Off-Air,Move to Low VHF,Move to High VHF
79,"Huntsville-Decatur-Florence, AL",715,WFIQ,22,DT,148," 543,677 ",8970,147089,"$132,380,100 ","$99,285,075 ","$52,952,040 "
79,"Huntsville-Decatur-Florence, AL",65128,WHDF,14,DT,153," 1,227,055 ",13702,224676,"$202,208,400 ","$151,656,300 ","$80,883,360 "
79,"Huntsville-Decatur-Florence, AL",713,WHIQ,24,DT,135," 1,208,732 ",12774,209465,"$188,518,500 ","$141,388,875 ","$75,407,400 "
79,"Huntsville-Decatur-Florence, AL",48693,WHNT-TV,19,DT,127," 1,430,359 ",13478,221006,"$198,905,400 ","$149,179,050 ","$79,562,160 "
79,"Huntsville-Decatur-Florence, AL",3086,WTZT-CD,11,DC,67," 616,333 ",6426,105372,"$56,900,880 ","$33,192,180 ",NA
79,"Huntsville-Decatur-Florence, AL",28119,WZDX,41,DT,131," 1,425,390 ",13665,224069,"$201,662,100 ","$151,246,575 ","$80,664,840 "
80,"Portland-Auburn, ME",39659,WCBB,10,DT,59," 895,189 ",7267,119169,"$64,351,260 ","$37,538,235 ",NA
80,"Portland-Auburn, ME",39664,WCSH,44,DT,97," 1,410,274 ",11696,191786,"$172,607,400 ","$129,455,550 ","$69,042,960 "
80,"Portland-Auburn, ME",25683,WGME-TV,38,DT,89," 1,177,835 ",10239,167887,"$151,098,300 ","$113,323,725 ","$60,439,320 "
80,"Portland-Auburn, ME",39656,WMEA-TV,45,DT,68," 711,970 ",6958,114094,"$102,684,600 ","$77,013,450 ","$41,073,840 "
80,"Portland-Auburn, ME",73288,WMTW,8,DT,91," 1,560,038 ",11915,195374,"$105,501,960 ","$61,542,810 ",NA
80,"Portland-Auburn, ME",84088,WPFO,23,DT,66," 843,964 ",7463,122381,"$110,142,900 ","$82,607,175 ","$44,057,160 "
80,"Portland-Auburn, ME",48408,WPME,35,DT,52," 651,861 ",5822,95468,"$85,921,200 ","$64,440,900 ","$34,368,480 "
80,"Portland-Auburn, ME",53065,WPXT,43,DT,53," 650,820 ",5873,96305,"$86,674,500 ","$65,005,875 ","$34,669,800 "
81,"Madison, WI",67000,W23BW-D,23,DC,93," 546,671 ",7130,116919,"$105,227,100 ","$78,920,325 ","$42,090,840 "
81,"Madison, WI",26025,WBUW,32,DT,138," 1,391,599 ",13858,227235,"$204,511,500 ","$153,383,625 ","$81,804,600 "
81,"Madison, WI",6096,WHA-TV,20,DT,126," 1,481,163 ",13661,224009,"$201,608,100 ","$151,206,075 ","$80,643,240 "
81,"Madison, WI",65143,WISC-TV,50,DT,143," 1,739,289 ",15771,258603,"$232,742,700 ","$174,557,025 ","$93,097,080 "
81,"Madison, WI",64545,WKOW,26,DT,143," 1,783,665 ",15971,261881,"$235,692,900 ","$176,769,675 ","$94,277,160 "
81,"Madison, WI",10221,WMSN-TV,49,DT,125," 1,531,049 ",13834,226845,"$204,160,500 ","$153,120,375 ","$81,664,200 "
81,"Madison, WI",6870,WMTV,19,DT,127," 1,475,099 ",13687,224436,"$201,992,400 ","$151,494,300 ","$80,796,960 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,19593,KBSI,22,DT,83," 750,863 ",7894,129449,"$116,504,100 ","$87,378,075 ","$46,601,640 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,592,KFVS-TV,12,DT,79," 773,710 ",7818,128198,"$69,226,920 ","$40,382,370 ",NA
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,73998,KPOB-TV,15,DT,73," 143,649 ",3238,53100,"$47,790,000 ","$35,842,500 ","$19,116,000 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,39561,WDKA,49,DT,83," 618,675 ",7166,117503,"$105,752,700 ","$79,314,525 ","$42,301,080 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,34174,WKMU,36,DT,75," 325,354 ",4940,81001,"$72,900,900 ","$54,675,675 ","$29,160,360 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,65758,WKPD,41,DT,80," 241,336 ",4394,72050,"$64,845,000 ","$48,633,750 ","$25,938,000 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,51991,WPSD-TV,32,DT,120," 875,978 ",10253,168119,"$151,307,100 ","$113,480,325 ","$60,522,840 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,73999,WSIL-TV,34,DT,106," 669,094 ",8422,138094,"$124,284,600 ","$93,213,450 ","$49,713,840 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,4297,WSIU-TV,8,DT,124," 1,200,168 ",12199,200037,"$108,019,980 ","$63,011,655 ",NA
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,67786,WTCT,17,DT,93," 583,531 ",7367,120796,"$108,716,400 ","$81,537,300 ","$43,486,560 "
82,Paducah-Cape Girardeau-Harrisburg-Mt Vernon,32216,WUWT-CD,26,DC,50," 85,719 ",2070,33947,"$30,552,300 ","$22,914,225 ","$12,220,920 "
83,"Shreveport, LA",38497,KADO-CD,40,DC,44," 390,454 ",4145,67966,"$61,169,400 ","$45,877,050 ","$24,467,760 "
83,"Shreveport, LA",70420,KBXS-CD,50,CA,28," 200,731 ",2371,38875,"$34,987,500 ","$26,240,625 ","$13,995,000 "
83,"Shreveport, LA",4585,KLFI-LP,35,CA,25," 98,779 ",1571,25768,Not Needed,Not Needed,Not Needed
83,"Shreveport, LA",38591,KLTS-TV,24,DT,87," 881,576 ",8758,143605,"$129,244,500 ","$96,933,375 ","$51,697,800 "
83,"Shreveport, LA",12525,KMSS-TV,34,DT,92," 1,064,254 ",9895,162254,"$146,028,600 ","$109,521,450 ","$58,411,440 "
83,"Shreveport, LA",81507,KPXJ,21,DT,78," 1,000,174 ",8833,144832,"$130,348,800 ","$97,761,600 ","$52,139,520 "
83,"Shreveport, LA",73706,KSHV-TV,44,DT,83," 933,133 ",8801,144308,"$129,877,200 ","$97,407,900 ","$51,950,880 "
83,"Shreveport, LA",70482,KSLA,17,DT,81," 994,000 ",8973,147135,"$132,421,500 ","$99,316,125 ","$52,968,600 "
83,"Shreveport, LA",35648,KTAL-TV,15,DT,98," 1,107,513 ",10418,170831,"$153,747,900 ","$115,310,925 ","$61,499,160 "
83,"Shreveport, LA",35652,KTBS-TV,28,DT,103," 1,139,475 ",10834,177644,"$159,879,600 ","$119,909,700 ","$63,951,840 "
84,"Syracuse, NY",15567,W16AX-D,16,DC,49," 77,751 ",1952,32006,"$28,805,400 ","$21,604,050 ","$11,522,160 "
84,"Syracuse, NY",53734,WCNY-TV,25,DT,127," 1,280,002 ",12750,209067,"$188,160,300 ","$141,120,225 ","$75,264,120 "
84,"Syracuse, NY",629,WHSU-CD,51,DC,89," 512,428 ",6753,110736,"$99,662,400 ","$74,746,800 ","$39,864,960 "
84,"Syracuse, NY",14312,WIXT-CD,40,DC,67," 456,130 ",5528,90649,"$81,584,100 ","$61,188,075 ","$32,633,640 "
84,"Syracuse, NY",34329,WNYI,20,DT,208," 631,646 ",11462,187952,"$169,156,800 ","$126,867,600 ","$67,662,720 "
84,"Syracuse, NY",58725,WNYS-TV,44,DT,143," 1,443,951 ",14370,235626,"$212,063,400 ","$159,047,550 ","$84,825,360 "
84,"Syracuse, NY",14315,WONO-CD,34,DC,71," 506,463 ",5997,98329,"$88,496,100 ","$66,372,075 ","$35,398,440 "
84,"Syracuse, NY",64352,WSPX-TV,15,DT,126," 1,037,998 ",11436,187527,"$168,774,300 ","$126,580,725 ","$67,509,720 "
84,"Syracuse, NY",21252,WSTM-TV,24,DT,162," 1,376,354 ",14932,244851,"$220,365,900 ","$165,274,425 ","$88,146,360 "
84,"Syracuse, NY",73113,WSYR-TV,17,DT,135," 1,235,720 ",12916,211790,"$190,611,000 ","$142,958,250 ","$76,244,400 "
84,"Syracuse, NY",40758,WSYT,19,DT,175," 1,630,286 ",16891,276968,"$249,271,200 ","$186,953,400 ","$99,708,480 "
84,"Syracuse, NY",34341,WTKO-CD,36,DC,81," 435,668 ",5940,97409,"$87,668,100 ","$65,751,075 ","$35,067,240 "
84,"Syracuse, NY",74151,WTVH,47,DT,142," 1,274,569 ",13453,220600,"$198,540,000 ","$148,905,000 ","$79,416,000 "
84,"Syracuse, NY",617,WTVU-CD,22,DC,83," 577,585 ",6924,113534,"$102,180,600 ","$76,635,450 ","$40,872,240 "
85,"Champaign-Springfield-Decatur, IL",70852,WAND,17,DT,160," 1,381,652 ",14868,243803,"$219,422,700 ","$164,567,025 ","$87,769,080 "
85,"Champaign-Springfield-Decatur, IL",16363,WBUI,22,DT,95," 981,606 ",9657,158347,"$142,512,300 ","$106,884,225 ","$57,004,920 "
85,"Champaign-Springfield-Decatur, IL",70428,WBXC-CD,46,CA,31," 145,454 ",2123,34820,"$31,338,000 ","$23,503,500 ","$12,535,200 "
85,"Champaign-Springfield-Decatur, IL",69544,WCCU,26,DT,96," 395,080 ",6159,100985,"$90,886,500 ","$68,164,875 ","$36,354,600 "
85,"Champaign-Springfield-Decatur, IL",42124,WCIA,48,DT,112," 794,667 ",9434,154697,"$139,227,300 ","$104,420,475 ","$55,690,920 "
85,"Champaign-Springfield-Decatur, IL",42116,WCIX,13,DT,74," 542,914 ",6338,103935,"$56,124,900 ","$32,739,525 ",NA
85,"Champaign-Springfield-Decatur, IL",18301,WEIU-TV,50,DT,109," 462,692 ",7102,116450,"$104,805,000 ","$78,603,750 ","$41,922,000 "
85,"Champaign-Springfield-Decatur, IL",25684,WICD,41,DT,128," 959,886 ",11084,181758,"$163,582,200 ","$122,686,650 ","$65,432,880 "
85,"Champaign-Springfield-Decatur, IL",25686,WICS,42,DT,104," 992,308 ",10159,166579,"$149,921,100 ","$112,440,825 ","$59,968,440 "
85,"Champaign-Springfield-Decatur, IL",68939,WILL-TV,9,DT,134," 1,098,141 ",12131,198912,"$107,412,480 ","$62,657,280 ",NA
85,"Champaign-Springfield-Decatur, IL",62009,WRSP-TV,44,DT,104," 901,891 ",9685,158808,"$142,927,200 ","$107,195,400 ","$57,170,880 "
85,"Champaign-Springfield-Decatur, IL",70536,WSEC,15,DT,92," 511,647 ",6861,112502,"$101,251,800 ","$75,938,850 ","$40,500,720 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",40058,KCWT-CD,23,DC,20," 404,002 ",2843,46611,Not Needed,Not Needed,Not Needed
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",34457,KGBT-TV,31,DT,21," 1,208,795 ",5038,82616,"$74,354,400 ","$55,765,800 ","$29,741,760 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",12913,KLUJ-TV,34,DT,29," 1,195,751 ",5889,96560,"$86,904,000 ","$65,178,000 ","$34,761,600 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",56079,KMBH,38,DT,22," 1,225,737 ",5193,85151,"$76,635,900 ","$57,476,925 ","$30,654,360 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",69692,KNVO,49,DT,28," 1,241,032 ",5895,96661,"$86,994,900 ","$65,246,175 ","$34,797,960 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",43328,KRGV-TV,13,DT,27," 1,246,705 ",5802,95136,"$51,373,440 ","$29,967,840 ",NA
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",32176,KRZG-CD,32,DC,20," 623,153 ",3530,57888,Not Needed,Not Needed,Not Needed
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",28280,KTFV-CD,48,DC,24," 951,645 ",4779,78365,"$70,528,500 ","$52,896,375 ","$28,211,400 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",62354,KTLM,40,DT,35," 1,014,182 ",5958,97695,"$87,925,500 ","$65,944,125 ","$35,170,200 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",12523,KVEO-TV,24,DT,26," 1,244,504 ",5688,93275,"$83,947,500 ","$62,960,625 ","$33,579,000 "
86,"Harlingen-Weslaco-Brownsville-McAllen, TX",32179,KXFX-CD,20,DC,18," 223,070 ",2004,32858,Not Needed,Not Needed,Not Needed
87,"Waco-Temple-Bryan, TX",65301,KAMU-TV,12,DT,70," 323,439 ",4758,78023,"$42,132,420 ","$24,577,245 ",NA
87,"Waco-Temple-Bryan, TX",6669,KBTX-TV,50,DT,113," 4,045,828 ",21382,350608,"$315,547,200 ","$236,660,400 ","$126,218,880 "
87,"Waco-Temple-Bryan, TX",10245,KCEN-TV,9,DT,128," 1,558,805 ",14125,231622,"$125,075,880 ","$72,960,930 ",NA
87,"Waco-Temple-Bryan, TX",9754,KNCT,46,DT,127," 2,191,113 ",16681,273535,"$246,181,500 ","$184,636,125 ","$98,472,600 "
87,"Waco-Temple-Bryan, TX",168452,KPLE-CD,30,DC,64," 398,560 ",5051,82816,"$74,534,400 ","$55,900,800 ","$29,813,760 "
87,"Waco-Temple-Bryan, TX",68538,KRHD-CD,40,DC,48," 229,345 ",3318,54406,"$48,965,400 ","$36,724,050 ","$19,586,160 "
87,"Waco-Temple-Bryan, TX",12522,KWKT-TV,44,DT,86," 900,728 ",8801,144320,"$129,888,000 ","$97,416,000 ","$51,955,200 "
87,"Waco-Temple-Bryan, TX",35903,KWTX-TV,10,DT,158," 1,960,034 ",17598,288562,"$155,823,480 ","$90,897,030 ",NA
87,"Waco-Temple-Bryan, TX",9781,KXXV,26,DT,152," 1,680,750 ",15984,262091,"$235,881,900 ","$176,911,425 ","$94,352,760 "
87,"Waco-Temple-Bryan, TX",60384,KYLE-TV,28,DT,72," 322,088 ",4816,78965,"$71,068,500 ","$53,301,375 ","$28,427,400 "
88,"Chattanooga, TN",54385,WDEF-TV,12,DT,138," 1,453,359 ",14162,232223,"$125,400,420 ","$73,150,245 ",NA
88,"Chattanooga, TN",49235,WDGA-CD,47,DC,94," 522,551 ",7009,114923,"$103,430,700 ","$77,573,025 ","$41,372,280 "
88,"Chattanooga, TN",49236,WDNN-CD,49,DC,83," 587,065 ",6980,114462,"$103,015,800 ","$77,261,850 ","$41,206,320 "
88,"Chattanooga, TN",71353,WDSI-TV,40,DT,101," 964,075 ",9868,161806,"$145,625,400 ","$109,219,050 ","$58,250,160 "
88,"Chattanooga, TN",60825,WELF-TV,16,DT,148," 1,382,471 ",14304,234551,"$211,095,900 ","$158,321,925 ","$84,438,360 "
88,"Chattanooga, TN",72060,WFLI-TV,42,DT,130," 1,126,968 ",12104,198475,"$178,627,500 ","$133,970,625 ","$71,451,000 "
88,"Chattanooga, TN",23942,WNGH-TV,33,DT,173," 3,334,935 ",24020,393864,"$354,477,600 ","$265,858,200 ","$141,791,040 "
88,"Chattanooga, TN",52078,WPDP-LP,25,CA,56," 58,956 ",1817,29795,"$26,815,500 ","$20,111,625 ","$10,726,200 "
88,"Chattanooga, TN",59137,WRCB,13,DT,128," 1,269,666 ",12748,209040,"$112,881,600 ","$65,847,600 ",NA
88,"Chattanooga, TN",65667,WTCI,29,DT,128," 1,079,938 ",11757,192790,"$173,511,000 ","$130,133,250 ","$69,404,400 "
88,"Chattanooga, TN",49240,WTNB-CD,27,DC,105," 434,820 ",6757,110797,"$99,717,300 ","$74,787,975 ","$39,886,920 "
88,"Chattanooga, TN",22590,WTVC,9,DT,129," 1,311,887 ",13009,213315,"$115,190,100 ","$67,194,225 ",NA
88,"Chattanooga, TN",167588,WYHB-CD,44,DC,92," 628,595 ",7605,124698,"$112,228,200 ","$84,171,150 ","$44,891,280 "
89,"Colorado Springs-Pueblo, CO",24515,KGHB-CD,27,DC,41," 189,981 ",2791,45764,"$41,187,600 ","$30,890,700 ","$16,475,040 "
89,"Colorado Springs-Pueblo, CO",35037,KKTV,49,DT,70," 2,293,347 ",12670,207761,"$186,984,900 ","$140,238,675 ","$74,793,960 "
89,"Colorado Springs-Pueblo, CO",59014,KOAA-TV,42,DT,59," 966,761 ",7552,123841,"$111,456,900 ","$83,592,675 ","$44,582,760 "
89,"Colorado Springs-Pueblo, CO",52579,KRDO-TV,24,DT,67," 2,250,717 ",12280,201362,"$181,225,800 ","$135,919,350 ","$72,490,320 "
89,"Colorado Springs-Pueblo, CO",69170,KTSC,8,DT,57," 1,294,167 ",8589,140835,"$76,050,900 ","$44,363,025 ",NA
89,"Colorado Springs-Pueblo, CO",166331,KVSN-DT,48,DT,70," 2,224,926 ",12480,204638,"$184,174,200 ","$138,130,650 ","$73,669,680 "
89,"Colorado Springs-Pueblo, CO",35991,KXRM-TV,22,DT,74," 1,493,036 ",10511,172358,"$155,122,200 ","$116,341,650 ","$62,048,880 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",9719,KCRG-TV,9,DT,114," 1,110,572 ",11252,184504,"$99,632,160 ","$58,118,760 ",NA
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",35336,KFXA,27,DT,126," 872,603 ",10486,171938,"$154,744,200 ","$116,058,150 ","$61,897,680 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",17625,KFXB-TV,43,DT,141," 346,005 ",6985,114533,"$103,079,700 ","$77,309,775 ","$41,231,880 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",25685,KGAN,29,DT,116," 1,056,717 ",11072,181546,"$163,391,400 ","$122,543,550 ","$65,356,560 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",29095,KIIN,12,DT,125," 1,327,386 ",12881,211219,"$114,058,260 ","$66,533,985 ",NA
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",21156,KPXR-TV,47,DT,93," 739,371 ",8292,135973,"$122,375,700 ","$91,781,775 ","$48,950,280 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",29114,KRIN,35,DT,103," 919,996 ",9734,159621,"$143,658,900 ","$107,744,175 ","$57,463,560 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",35096,KWKB,25,DT,122," 1,092,058 ",11543,189270,"$170,343,000 ","$127,757,250 ","$68,137,200 "
90,"Cedar Rapids-Waterloo-Iowa City-Dubuque, IA",593,KWWL,7,DT,124," 1,108,489 ",11724,192245,"$103,812,300 ","$60,557,175 ",NA
91,"Savannah, GA",69447,DWGSA-CA,50,CA,29," 313,083 ",3013,49409,"$44,468,100 ","$33,351,075 ","$17,787,240 "
91,"Savannah, GA",67140,W30CV-D,30,DC,30," 49,218 ",1215,19925,Not Needed,Not Needed,Not Needed
91,"Savannah, GA",69446,WGSA,35,DT,69," 867,726 ",7738,126881,"$114,192,900 ","$85,644,675 ","$45,677,160 "
91,"Savannah, GA",37174,WJCL,22,DT,68," 938,090 ",7987,130965,"$117,868,500 ","$88,401,375 ","$47,147,400 "
91,"Savannah, GA",61007,WJWJ-TV,44,DT,69," 1,008,736 ",8343,136802,"$123,121,800 ","$92,341,350 ","$49,248,720 "
91,"Savannah, GA",48662,WSAV-TV,39,DT,72," 978,802 ",8395,137655,"$123,889,500 ","$92,917,125 ","$49,555,800 "
91,"Savannah, GA",27245,WTGS,28,DT,66," 967,530 ",7991,131034,"$117,930,600 ","$88,447,950 ","$47,172,240 "
91,"Savannah, GA",590,WTOC-TV,11,DT,65," 989,433 ",8020,131501,"$71,010,540 ","$41,422,815 ",NA
91,"Savannah, GA",23947,WVAN-TV,9,DT,78," 972,791 ",8711,142836,"$77,131,440 ","$44,993,340 ",NA
92,"El Paso, TX",19117,KCOS,13,DT,15," 1,014,213 ",3900,63957,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",33764,KDBC-TV,18,DT,13," 1,015,159 ",3633,59569,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",33716,KFOX-TV,15,DT,14," 1,018,028 ",3775,61905,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",51708,KINT-TV,25,DT,13," 1,015,269 ",3633,59572,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",55516,KRWG-TV,23,DT,28," 661,512 ",4304,70571,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",10202,KSCE,39,DT,13," 1,010,531 ",3624,59433,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",36916,KTDO,47,DT,13," 1,010,761 ",3625,59439,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",68753,KTFN,51,DT,14," 1,010,521 ",3761,61676,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",67760,KTSM-TV,16,DT,13," 1,011,249 ",3626,59454,Not Needed,Not Needed,Not Needed
92,"El Paso, TX",49832,KVIA-TV,17,DT,13," 1,011,264 ",3626,59454,Not Needed,Not Needed,Not Needed
93,"Baton Rouge, LA",24977,KBTR-CD,41,DC,75," 743,239 ",7466,122426,"$110,183,400 ","$82,637,550 ","$44,073,360 "
93,"Baton Rouge, LA",24979,KJUN-CD,7,DC,57," 146,665 ",2891,47411,"$25,601,940 ","$14,934,465 ",NA
93,"Baton Rouge, LA",24218,KWBJ-CD,22,DC,58," 101,423 ",2425,39771,"$35,793,900 ","$26,845,425 ","$14,317,560 "
93,"Baton Rouge, LA",24975,KZUP-CD,20,DC,76," 706,237 ",7326,120133,"$108,119,700 ","$81,089,775 ","$43,247,880 "
93,"Baton Rouge, LA",589,WAFB,9,DT,110," 1,761,080 ",13918,228226,"$123,242,040 ","$71,891,190 ",NA
93,"Baton Rouge, LA",24976,WBRL-CD,21,DC,74," 694,997 ",7171,117594,"$105,834,600 ","$79,375,950 ","$42,333,840 "
93,"Baton Rouge, LA",38616,WBRZ-TV,13,DT,125," 2,217,135 ",16648,272980,"$147,409,200 ","$85,988,700 ",NA
93,"Baton Rouge, LA",51806,WBXH-CD,39,DC,73," 694,874 ",7122,116787,"$105,108,300 ","$78,831,225 ","$42,043,320 "
93,"Baton Rouge, LA",12520,WGMB-TV,45,DT,126," 1,739,816 ",14806,242782,"$218,503,800 ","$163,877,850 ","$87,401,520 "
93,"Baton Rouge, LA",8653,WLFT-CD,30,DC,87," 748,779 ",8071,132347,"$119,112,300 ","$89,334,225 ","$47,644,920 "
93,"Baton Rouge, LA",38586,WLPB-TV,25,DT,102," 1,212,636 ",11122,182366,"$164,129,400 ","$123,097,050 ","$65,651,760 "
93,"Baton Rouge, LA",70021,WVLA-TV,34,DT,128," 1,892,903 ",15566,255240,"$229,716,000 ","$172,287,000 ","$91,886,400 "
94,"Charleston, SC",10587,WCBD-TV,50,DT,62," 1,080,555 ",8185,134214,"$120,792,600 ","$90,594,450 ","$48,317,040 "
94,"Charleston, SC",9015,WCIV,36,DT,61," 1,121,724 ",8272,135640,"$122,076,000 ","$91,557,000 ","$48,830,400 "
94,"Charleston, SC",71297,WCSC-TV,47,DT,62," 1,012,679 ",7924,129930,"$116,937,000 ","$87,702,750 ","$46,774,800 "
94,"Charleston, SC",21536,WGWG,34,DT,61," 986,820 ",7759,127222,"$114,499,800 ","$85,874,850 ","$45,799,920 "
94,"Charleston, SC",61005,WITV,7,DT,66," 1,068,105 ",8396,137676,"$74,345,040 ","$43,367,940 ",NA
94,"Charleston, SC",55203,WLCN-CD,18,DC,32," 604,046 ",4397,72092,Not Needed,Not Needed,Not Needed
94,"Charleston, SC",416,WTAT-TV,24,DT,72," 1,153,279 ",9112,149421,"$134,478,900 ","$100,859,175 ","$53,791,560 "
95,"Jackson, MS",68911,W18BL-D,18,DC,63," 82,733 ",2283,37436,"$33,692,400 ","$25,269,300 ","$13,476,960 "
95,"Jackson, MS",49712,WAPT,21,DT,67," 770,773 ",7186,117837,"$106,053,300 ","$79,539,975 ","$42,421,320 "
95,"Jackson, MS",71326,WDBD,40,DT,92," 917,368 ",9187,150642,"$135,577,800 ","$101,683,350 ","$54,231,120 "
95,"Jackson, MS",48667,WJTV,12,DT,106," 964,191 ",10110,165773,"$89,517,420 ","$52,218,495 ",NA
95,"Jackson, MS",68542,WLBT,30,DT,99," 944,331 ",9669,158547,"$142,692,300 ","$107,019,225 ","$57,076,920 "
95,"Jackson, MS",84253,WLOO,41,DT,87," 911,697 ",8906,146037,"$131,433,300 ","$98,574,975 ","$52,573,320 "
95,"Jackson, MS",43184,WMAU-TV,18,DT,118," 633,799 ",8648,141806,"$127,625,400 ","$95,719,050 ","$51,050,160 "
95,"Jackson, MS",43168,WMPN-TV,20,DT,100," 849,938 ",9219,151173,"$136,055,700 ","$102,041,775 ","$54,422,280 "
95,"Jackson, MS",136749,WRBJ-TV,34,DT,85," 1,014,755 ",9287,152289,"$137,060,100 ","$102,795,075 ","$54,824,040 "
95,"Jackson, MS",166512,WWJX,23,DT,78," 518,503 ",6359,104280,"$93,852,000 ","$70,389,000 ","$37,540,800 "
96,"South Bend-Elkhart, IN",36117,WHME-TV,48,DT,137," 1,248,981 ",13081,214495,"$193,045,500 ","$144,784,125 ","$77,218,200 "
96,"South Bend-Elkhart, IN",41674,WNDU-TV,42,DT,193," 1,733,935 ",18293,299968,"$269,971,200 ","$202,478,400 ","$107,988,480 "
96,"South Bend-Elkhart, IN",41671,WNIT,35,DT,132," 1,252,438 ",12858,210836,"$189,752,400 ","$142,314,300 ","$75,900,960 "
96,"South Bend-Elkhart, IN",73983,WSBT-TV,22,DT,164," 1,640,406 ",16402,268953,"$242,057,700 ","$181,543,275 ","$96,823,080 "
96,"South Bend-Elkhart, IN",74007,WSJV,28,DT,152," 1,483,724 ",15018,246251,"$221,625,900 ","$166,219,425 ","$88,650,360 "
97,"Tri-Cities, TN-VA",77678,WAPG-CD,18,DC,81," 194,579 ",3970,65098,"$58,588,200 ","$43,941,150 ","$23,435,280 "
97,"Tri-Cities, TN-VA",77677,WAPK-CD,36,DC,84," 456,231 ",6191,101511,"$91,359,900 ","$68,519,925 ","$36,543,960 "
97,"Tri-Cities, TN-VA",77676,WAPW-CD,21,DC,58," 90,879 ",2296,37647,"$33,882,300 ","$25,411,725 ","$13,552,920 "
97,"Tri-Cities, TN-VA",2455,WCYB-TV,5,DT,236," 2,677,215 ",25136,412170,"$92,738,250 ",NA,NA
97,"Tri-Cities, TN-VA",40761,WEMT,38,DT,139," 1,153,852 ",12664,207664,"$186,897,600 ","$140,173,200 ","$74,759,040 "
97,"Tri-Cities, TN-VA",57826,WJHL-TV,11,DT,153," 1,431,667 ",14800,242687,"$131,050,980 ","$76,446,405 ",NA
97,"Tri-Cities, TN-VA",27503,WKIN-CD,7,DC,51," 167,491 ",2923,47925,"$25,879,500 ","$15,096,375 ",NA
97,"Tri-Cities, TN-VA",27502,WKPT-CD,22,DC,83," 493,653 ",6401,104961,"$94,464,900 ","$70,848,675 ","$37,785,960 "
97,"Tri-Cities, TN-VA",27504,WKPT-TV,27,DT,105," 854,924 ",9475,155359,"$139,823,100 ","$104,867,325 ","$55,929,240 "
97,"Tri-Cities, TN-VA",27501,WKPZ-CD,19,DC,85," 560,375 ",6902,113169,"$101,852,100 ","$76,389,075 ","$40,740,840 "
97,"Tri-Cities, TN-VA",37808,WLFG,49,DT,145," 1,204,252 ",13214,216682,"$195,013,800 ","$146,260,350 ","$78,005,520 "
97,"Tri-Cities, TN-VA",5982,WMSY-TV,42,DT,133," 496,701 ",8128,133276,"$119,948,400 ","$89,961,300 ","$47,979,360 "
97,"Tri-Cities, TN-VA",27490,WOPI-CD,9,DC,81," 449,681 ",6035,98963,"$53,440,020 ","$31,173,345 ",NA
97,"Tri-Cities, TN-VA",5985,WSBN-TV,32,DT,121," 984,410 ",10914,178962,"$161,065,800 ","$120,799,350 ","$64,426,320 "
98,"Burlington, VT-Plattsburgh, NY",46728,WCAX-TV,22,DT,172," 648,872 ",10564,173230,"$155,907,000 ","$116,930,250 ","$62,362,800 "
98,"Burlington, VT-Plattsburgh, NY",46755,WCFE-TV,38,DT,132," 409,367 ",7351,120538,"$108,484,200 ","$81,363,150 ","$43,393,680 "
